STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGM5900203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M590 - 3-Year (License ONLY; HW SKU: WGM590000),https://www.leadersystems.com.au/Images/NWG-WGM5900203.jpg,Watchguard,WGM5900203,7878,10667
NWG-WGM5900081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M590 - 1-Year (License ONLY; HW SKU: WGM590000),https://www.leadersystems.com.au/Images/NWG-WGM5900081.jpg,Watchguard,WGM5900081,7952,10768
NWG-WGM2901603,Firewalls  Network Security,WatchGuard High Availability for M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2901603.jpg,Watchguard,WGM2901603,635,860
NWG-WGVMC201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC201.jpg,Watchguard,WGVMC201,153,191
NWG-WGVMC351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC351.jpg,Watchguard,WGVMC351,996,1241
NWG-WGM2901601,Firewalls  Network Security,WatchGuard High Availability for M290 - 1-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2901601.jpg,Watchguard,WGM2901601,263,357
NWG-WGA43200503,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP432 NFR - 3-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43200503.jpg,Watchguard,WGA43200503,148,1169
NWG-WGA43022005,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP430CR - 5-year (License ONLY; HW SKU: WGA430000),https://www.leadersystems.com.au/Images/NWG-WGA43022005.jpg,Watchguard,WGA43022005,429,581
NWG-WGA43022001,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP430CR - 1-year (License ONLY; HW SKU: WGA430000),https://www.leadersystems.com.au/Images/NWG-WGA43022001.jpg,Watchguard,WGA43022001,143,194
NWG-WGA23022103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP230W - 3-year (License ONLY; HW SKU: WGA230000),https://www.leadersystems.com.au/Images/NWG-WGA23022103.jpg,Watchguard,WGA23022103,172,233
NWG-WGA23022005,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP230W - 5-year (License ONLY; HW SKU: WGA230000),https://www.leadersystems.com.au/Images/NWG-WGA23022005.jpg,Watchguard,WGA23022005,429,581
NWG-WGM48000083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M4800 - 3-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000083.jpg,Watchguard,WGM48000083,49977,94539
NWG-WGM480001603,Firewalls  Network Security,WatchGuard High Availability for M4800 - 3-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM480001603.jpg,Watchguard,WGM480001603,4891,6624
NWG-WGFCI30203,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 3 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30203.jpg,Watchguard,WGFCI30203,280,349
NWG-WGMDRM30703,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30703.jpg,Watchguard,WGMDRM30703,103,122.36
NWG-WGMDRM30503,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30503.jpg,Watchguard,WGMDRM30503,127,150.88
NWG-WGMDRT30401,Managed Detection  Response (MDR),WatchGuard Total MDR - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30401.jpg,Watchguard,WGMDRT30401,92,109.3
NWG-WGMDRT30601,Managed Detection  Response (MDR),WatchGuard Total MDR - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30601.jpg,Watchguard,WGMDRT30601,78,92.66
NWG-WGNV5000,WatchGuard Blank Appliance,WatchGuard Firebox NV5 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGNV5000.jpg,Watchguard,WGNV5000,118,147
NWG-WGT47000-AU,WatchGuard Blank Appliance,WatchGuard Firebox T45-PoE  Appliance Only (AU) – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT47000-AU.jpg,Watchguard,WGT47000-AU,648.91,939
NWG-WGT185000,WatchGuard Blank Appliance,WatchGuard Firebox T185 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT185000.jpg,Watchguard,WGT185000,931,1226
NWG-WGT1850083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T185 - 3-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850083.jpg,Watchguard,WGT1850083,6533,8847
NWG-WGT18501603,Firewalls  Network Security,WatchGuard  Standard Support for Firebox T185 High Availability - 3-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT18501603.jpg,Watchguard,WGT18501603,1322,1790
NWG-WGT1850203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T185 - 3-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850203.jpg,Watchguard,WGT1850203,3638,4927
NWG-WGT490205,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T45-CW - 5-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490205.jpg,Watchguard,WGT490205,2770,3751
NWG-WGT490075,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T45-CW - 5-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490075.jpg,Watchguard,WGT490075,3737,5060
NWG-WGA13022003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP130 - 3-year (License ONLY; HW SKU: WGA130000),https://www.leadersystems.com.au/Images/NWG-WGA13022003.jpg,Watchguard,WGA13022003,286,388
NWG-WGT490063,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-CW - 3-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490063.jpg,Watchguard,WGT490063,997,1350
NWG-WGT480201,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T45-W-PoE - 1-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480201.jpg,Watchguard,WGT480201,557,769
NWG-WGT480073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T45-W-PoE - 3-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480073.jpg,Watchguard,WGT480073,2027,2796
NWG-WGT470203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470203.jpg,Watchguard,WGT470203,1273,1725
NWG-WGT470073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T45-PoE - 3-Year (License ONLY; HW SKU: WGT47000-AU),https://www.leadersystems.com.au/Images/NWG-WGT470073.jpg,Watchguard,WGT470073,1565,2120
NWG-WGT260205,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260205.jpg,Watchguard,WGT260205,1688,2286
NWG-WGT260073,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T25-W - 3-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260073.jpg,Watchguard,WGT260073,1076,1457
NWG-WGT250071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T25 - 1-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250071.jpg,Watchguard,WGT250071,407,562
NWG-WGNV50065,Firewalls  Network Security,WatchGuard Standard Support for Firebox NV5 - 5-Year (License ONLY; HW SKU: WGNV5000),https://www.leadersystems.com.au/Images/NWG-WGNV50065.jpg,Watchguard,WGNV50065,477,647
NWG-WGM6900061,Firewalls  Network Security,WatchGuard Standard Support for Firebox M690 - 1-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900061.jpg,Watchguard,WGM6900061,3633,4920
NWG-WGM3900213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M390 - 3-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900213.jpg,Watchguard,WGM3900213,8375,11341
NWG-WGM3900063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M390 - 3-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900063.jpg,Watchguard,WGM3900063,2328,3153
NWG-WGFCT30401,Firewalls  Network Security,WatchGuard FireCloud Total Access   - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCT30401.jpg,Watchguard,WGFCT30401,121,152
NWG-WGFCT30501,Firewalls  Network Security,WatchGuard FireCloud Total Access   - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCT30501.jpg,Watchguard,WGFCT30501,109,137
NWG-WGT1160213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T115-W - 3-Year (License ONLY; HW SKU: WGT116000),https://www.leadersystems.com.au/Images/NWG-WGT1160213.jpg,Watchguard,WGT1160213,1682,2278
NWG-WGT116171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T115-W,https://www.leadersystems.com.au/Images/NWG-WGT116171.jpg,Watchguard,WGT116171,180,225
NWG-WGT126343,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox T125-W,https://www.leadersystems.com.au/Images/NWG-WGT126343.jpg,Watchguard,WGT126343,1443,1798
NWG-WGT12621803,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for T125-W - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGT12621803.jpg,Watchguard,WGT12621803,410,512
NWG-WGT116351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T115-W,https://www.leadersystems.com.au/Images/NWG-WGT116351.jpg,Watchguard,WGT116351,796,992
NWG-WGT1260061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T125-W - 1-Year (License ONLY; HW SKU: WGT126000),https://www.leadersystems.com.au/Images/NWG-WGT1260061.jpg,Watchguard,WGT1260061,538,729
NWG-WGT1260063,Firewalls  Network Security,WatchGuard Standard Support for Firebox T125-W - 3-Year (License ONLY; HW SKU: WGT126000),https://www.leadersystems.com.au/Images/NWG-WGT1260063.jpg,Watchguard,WGT1260063,995,1348
NWG-WGT1250075,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T125 - 5-Year (License ONLY; HW SKU: WGT125000),https://www.leadersystems.com.au/Images/NWG-WGT1250075.jpg,Watchguard,WGT1250075,2048,2774
NWG-WGM2900083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900083.jpg,Watchguard,WGM2900083,6207,8405
NWG-WGA43222105,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP432 - 5-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43222105.jpg,Watchguard,WGA43222105,257,349
NWG-WGA43022003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP430CR - 3-year (License ONLY; HW SKU: WGA430000),https://www.leadersystems.com.au/Images/NWG-WGA43022003.jpg,Watchguard,WGA43022003,286,388
NWG-WGA33022005,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP330 - 5-year (License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022005.jpg,Watchguard,WGA33022005,429,581
NWG-WGA23022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP230W - 1-year (License ONLY; HW SKU: WGA230000),https://www.leadersystems.com.au/Images/NWG-WGA23022101.jpg,Watchguard,WGA23022101,86,117
NWG-WGM48000081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M4800 - 1-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000081.jpg,Watchguard,WGM48000081,23747,32156
NWG-WGT145171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T145,https://www.leadersystems.com.au/Images/NWG-WGT145171.jpg,Watchguard,WGT145171,342,427
NWG-WGT145175,Cloud  Server Security,WatchGuard APT Blocker 5-yr for Firebox T145,https://www.leadersystems.com.au/Images/NWG-WGT145175.jpg,Watchguard,WGT145175,1499,1867
NWG-WGT1450063,Firewalls  Network Security,WatchGuard Standard Support for Firebox T145 - 3-Year (License ONLY; HW SKU: WGT145000),https://www.leadersystems.com.au/Images/NWG-WGT1450063.jpg,Watchguard,WGT1450063,1373,1860
NWG-WGT1450065,Firewalls  Network Security,WatchGuard Standard Support for Firebox T145 - 5-Year (License ONLY; HW SKU: WGT145000),https://www.leadersystems.com.au/Images/NWG-WGT1450065.jpg,Watchguard,WGT1450065,2054,2781
NWG-WGT146171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T145-W,https://www.leadersystems.com.au/Images/NWG-WGT146171.jpg,Watchguard,WGT146171,410,512
NWG-WGT125000,WatchGuard Blank Appliance,WatchGuard Firebox T125 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT125000.jpg,Watchguard,WGT125000,329,409
NWG-WGT14621801,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for T145-W - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGT14621801.jpg,Watchguard,WGT14621801,292,365
NWG-WGT146000,WatchGuard Blank Appliance,WatchGuard Firebox T145-W Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT146000.jpg,Watchguard,WGT146000,538,692
NWG-WGM58000083,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M5800 - 3-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000083.jpg,Watchguard,WGM58000083,151127,219429
NWG-WGM58000213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M5800 - 3-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000213.jpg,Watchguard,WGM58000213,137183,201489
NWG-WGTSST30101,Managed Detection  Response (MDR),WatchGuard Total NDR - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30101.jpg,Watchguard,WGTSST30101,123,153
NWG-WGTSST30303,Managed Detection  Response (MDR),WatchGuard Total NDR - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30303.jpg,Watchguard,WGTSST30303,230,287
NWG-WGTSST30401,Managed Detection  Response (MDR),WatchGuard Total NDR - 1 Year - 251+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSST30401.jpg,Watchguard,WGTSST30401,86,107
NWG-WGM29540201,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox M295,https://www.leadersystems.com.au/Images/NWG-WGM29540201.jpg,Watchguard,WGM29540201,2052,2805
NWG-WGM395000,WatchGuard Blank Appliance,WatchGuard Firebox M395 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM395000.jpg,Watchguard,WGM395000,1923,2515
NWG-WGM595000,WatchGuard Blank Appliance,WatchGuard Firebox M595 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM595000.jpg,Watchguard,WGM595000,3779,5029
NWG-WGM39540101,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M395,https://www.leadersystems.com.au/Images/NWG-WGM39540101.jpg,Watchguard,WGM39540101,2475,2940.3
NWG-WG9036,Watchguard Accessories,Power Cord for for WatchGuard Firebox T185/M295/M395/M495/M595/M695 (AU),https://www.leadersystems.com.au/Images/NWG-WG9036.jpg,Watchguard,WG9036,20,32.08
NWG-WGM2950213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M295 - 3-Year (License ONLY; HW SKU: WGM295000),https://www.leadersystems.com.au/Images/NWG-WGM2950213.jpg,Watchguard,WGM2950213,7105,11248
NWG-WGM3950213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M395 - 3-Year (License ONLY; HW SKU: WGM395000),https://www.leadersystems.com.au/Images/NWG-WGM3950213.jpg,Watchguard,WGM3950213,12185,19274
NWG-WGM6951601,Firewalls  Network Security,WatchGuard High Availability for M695 - 1-Year (License ONLY; HW SKU: WGM695000),https://www.leadersystems.com.au/Images/NWG-WGM6951601.jpg,Watchguard,WGM6951601,3638,4881
NWG-WGM2950023,Firewalls  Network Security,WatchGuard NFR for Firebox M295 - 3 Year (License ONLY; HW SKU: WGM295000),https://www.leadersystems.com.au/Images/NWG-WGM2950023.jpg,Watchguard,WGM2950023,1208,3758.83
NWG-WGM69520801,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox M695,https://www.leadersystems.com.au/Images/NWG-WGM69520801.jpg,Watchguard,WGM69520801,3395,4230
NWG-WGM39520803,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox M395,https://www.leadersystems.com.au/Images/NWG-WGM39520803.jpg,Watchguard,WGM39520803,2686,3688
NWG-WGM29521803,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for M295 - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGM29521803.jpg,Watchguard,WGM29521803,1735,2386
NWG-WGM39521803,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for M395 - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGM39521803.jpg,Watchguard,WGM39521803,2239,3068
NWG-WGMZTC30605,Subscriptions  Licensing,WatchGuard Managed Zero-Trust - 5-Year - 1001 to 5000 Seats,https://www.leadersystems.com.au/Images/NWG-WGMZTC30605.jpg,Watchguard,WGMZTC30605,887,1105
NWG-WGMZTC30501,Subscriptions  Licensing,WatchGuard Managed Zero-Trust - 1-Year - 501 to 1000 Seats,https://www.leadersystems.com.au/Images/NWG-WGMZTC30501.jpg,Watchguard,WGMZTC30501,218,272
NWG-WGMZTC30601,Subscriptions  Licensing,WatchGuard Managed Zero-Trust - 1-Year - 1001 to 5000 Seats,https://www.leadersystems.com.au/Images/NWG-WGMZTC30601.jpg,Watchguard,WGMZTC30601,201,251
NWG-WGMZTC30603,Subscriptions  Licensing,WatchGuard Managed Zero-Trust - 3-Year - 1001 to 5000 Seats,https://www.leadersystems.com.au/Images/NWG-WGMZTC30603.jpg,Watchguard,WGMZTC30603,484,603
NWG-WGZTC30501,Subscriptions  Licensing,WatchGuard Zero-Trust - 1-Year - 501 to 1000 Seats,https://www.leadersystems.com.au/Images/NWG-WGZTC30501.jpg,Watchguard,WGZTC30501,154,193
NWG-WGZTC30701,Subscriptions  Licensing,WatchGuard Zero-Trust - 1-Year - 5001+ Seats,https://www.leadersystems.com.au/Images/NWG-WGZTC30701.jpg,Watchguard,WGZTC30701,127,159
NWG-WGMDRT30603,Managed Detection  Response (MDR),WatchGuard Total MDR - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30603.jpg,Watchguard,WGMDRT30603,235,279.18
NWG-WGMDRT30501,Managed Detection  Response (MDR),WatchGuard Total MDR - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30501.jpg,Watchguard,WGMDRT30501,85,100.98
NWG-WGESA30701,Endpoint  Mobile Protection,WatchGuard Endpoint Security Basic - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGESA30701.jpg,Watchguard,WGESA30701,22,28
NWG-WGT1850023,Firewalls  Network Security,WatchGuard NFR for Firebox T185 - 3 Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850023.jpg,Watchguard,WGT1850023,887,3519
NWG-WGESB30001,Endpoint  Mobile Protection,WatchGuard Endpoint Security 360 NFR - 1 year - 1+ licenses,https://www.leadersystems.com.au/Images/NWG-WGESB30001.jpg,Watchguard,WGESB30001,51,79
NWG-WGESB30301,Endpoint  Mobile Protection,WatchGuard Endpoint Security 360 - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGESB30301.jpg,Watchguard,WGESB30301,67,84
NWG-WGESB30401,Endpoint  Mobile Protection,WatchGuard Endpoint Security 360 - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGESB30401.jpg,Watchguard,WGESB30401,60,75
NWG-WGESC30501,Endpoint  Mobile Protection,WatchGuard Endpoint Security Elite - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGESC30501.jpg,Watchguard,WGESC30501,67,83
NWG-WGESD321801,Endpoint  Mobile Protection,WatchGuard Endpoint Security 1yr Data Retention - 1 Year,https://www.leadersystems.com.au/Images/NWG-WGESD321801.jpg,Watchguard,WGESD321801,15,19
NWG-WGWEDP3001,Endpoint  Mobile Protection,WatchGuard Endpoint Security Prime NFR - 1 year - 1+ licenses,https://www.leadersystems.com.au/Images/NWG-WGWEDP3001.jpg,Watchguard,WGWEDP3001,37,79
NWG-WGT1850081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T185 - 1-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850081.jpg,Watchguard,WGT1850081,3490,4726
NWG-WGT185173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox T185,https://www.leadersystems.com.au/Images/NWG-WGT185173.jpg,Watchguard,WGT185173,1505,1875
NWG-WGT185263,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox T185,https://www.leadersystems.com.au/Images/NWG-WGT185263.jpg,Watchguard,WGT185263,2406,2998
NWG-WGMDRO30101,Managed Detection  Response (MDR),WatchGuard Open MDR  - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30101.jpg,Watchguard,WGMDRO30101,181,215.03
NWG-WGMDRO30501,Managed Detection  Response (MDR),WatchGuard Open MDR  - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30501.jpg,Watchguard,WGMDRO30501,115,136.62
NWG-WGMDRO30603,Managed Detection  Response (MDR),WatchGuard Open MDR  - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30603.jpg,Watchguard,WGMDRO30603,335,397.98
NWG-WGTSO30001,Cloud  Server Security,WatchGuard ThreatSync Open NFR - 1 year - 1+ license,https://www.leadersystems.com.au/Images/NWG-WGTSO30001.jpg,Watchguard,WGTSO30001,11,79
NWG-WGTSO30103,Cloud  Server Security,WatchGuard ThreatSync Open - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30103.jpg,Watchguard,WGTSO30103,45,56
NWG-WGTSO30701,Cloud  Server Security,WatchGuard ThreatSync Open - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30701.jpg,Watchguard,WGTSO30701,10,13
NWG-WGTSO30705,Cloud  Server Security,WatchGuard ThreatSync Open - 5 year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30705.jpg,Watchguard,WGTSO30705,46,58
NWG-WGCDR30401,Cloud  Server Security,WatchGuard CloudDR - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30401.jpg,Watchguard,WGCDR30401,4546,5768
NWG-WGCDR30601,Cloud  Server Security,WatchGuard CloudDR - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30601.jpg,Watchguard,WGCDR30601,4546,5768
NWG-WGCDR30403,Cloud  Server Security,WatchGuard CloudDR - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30403.jpg,Watchguard,WGCDR30403,4546,5768
NWG-WGCDR30603,Cloud  Server Security,WatchGuard CloudDR - 3 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30603.jpg,Watchguard,WGCDR30603,4546,5768
NWG-WGCR20104,Firewalls  Network Security,WatchGuard Compliance Reporting - 4 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20104.jpg,Watchguard,WGCR20104,30,39
NWG-WGCR20202,Firewalls  Network Security,WatchGuard Compliance Reporting - 2 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20202.jpg,Watchguard,WGCR20202,30,39
NWG-WGATH30102,Identity  Access Security,WatchGuard AuthPoint MFA - 2 Year - 1 to 50 Users,https://www.leadersystems.com.au/Images/NWG-WGATH30102.jpg,Watchguard,WGATH30102,33,45
NWG-WGCR20502,Firewalls  Network Security,WatchGuard Compliance Reporting - 2 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20502.jpg,Watchguard,WGCR20502,30,39
NWG-WGCR20505,Firewalls  Network Security,WatchGuard Compliance Reporting - 5 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20505.jpg,Watchguard,WGCR20505,30,39
NWG-WGCR20702,Firewalls  Network Security,WatchGuard Compliance Reporting - 2 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20702.jpg,Watchguard,WGCR20702,30,39
NWG-WGCR20705,Firewalls  Network Security,WatchGuard Compliance Reporting - 5 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGCR20705.jpg,Watchguard,WGCR20705,30,39
NWG-WGMDRM30204,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 4 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30204.jpg,Watchguard,WGMDRM30204,95,117
NWG-WGMDRM30304,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 4 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30304.jpg,Watchguard,WGMDRM30304,95,117
NWG-WGMDRM30402,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 2 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30402.jpg,Watchguard,WGMDRM30402,95,117
NWG-WGMDRO30402,Managed Detection  Response (MDR),Watchguard Open MDR- 2 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30402.jpg,Watchguard,WGMDRO30402,174,212
NWG-WGMDRO30405,Managed Detection  Response (MDR),Watchguard Open MDR- 5 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30405.jpg,Watchguard,WGMDRO30405,174,212
NWG-WGMDRO30604,Managed Detection  Response (MDR),Watchguard Open MDR- 4 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30604.jpg,Watchguard,WGMDRO30604,174,212
